ID,Specimen,GonadTypeID,Side,IsDry,DryBox,CurateDate,EditDate,EditUser,RecordCreationDate
21998,JLN0049,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
21999,JLN0050,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22000,JLN0058,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22001,JLN0059,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22002,JLN0060,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22003,JLN0063,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22004,JLN0064,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22005,JLN0065,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22006,JLN0066,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22007,JLT0002,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22008,JLT0005,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22009,JLT0010,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22010,JLT0011,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22011,JLT0012,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22012,JLT0017,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22013,JLT0018,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22014,JLT0026,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22015,JLT0028,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22016,JLT0030,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22017,JLT0031,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22018,JLT0032,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22019,JLT0036,1,R,N,NA,2017-02-16,2017-10-25 11:30:08.987,Susan.Chivers,NA
22020,JLT0038,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22021,JLT0039,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22022,JLT0040,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22023,JLT0041,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22024,JLT0042,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22025,JLT0047,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22026,JLT0051,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22027,JLT0058,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22028,JLW0001,1,R,NA,NA,2024-07-11,2024-07-11 15:55:43.433,Keiko.Sherman,NA
22029,JMB0001,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22030,JMB0006,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22031,JMB0007,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22032,JMB0015,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22033,JMB0017,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22034,JMB0019,1,L,N,NA,2016-12-20,2017-10-25 11:30:37.323,Susan.Chivers,NA
22035,JMB0021,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22036,JMB0022,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22037,JMB0028,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22038,JMB0029,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22039,JMC0001,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22040,JMC0004,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22041,JMC0005,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22042,JMC0007,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22043,JMC0008,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22044,JMC0010,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22045,JMC0012,1,R,N,NA,2015-02-12,2017-10-25 11:30:37.323,Susan.Chivers,NA
22046,JMC0013,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22047,JMC0014,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22048,JMC0020,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22049,JMC0024,1,L,N,NA,2015-02-12,2017-10-25 11:30:08.987,Susan.Chivers,NA
22050,JMC0027,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22051,JMC0037,1,L,N,NA,2015-02-12,2017-10-25 11:30:08.987,Susan.Chivers,NA
22052,JMC0045,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22053,JMC0047,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22054,JMC0049,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22055,JMC0050,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22056,JMC0052,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22057,JMC0053,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22058,JMC0055,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22059,JMC0071,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22060,JMC0084,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22061,JMC0087,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22062,JMC0097,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22063,JMC0103,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22064,JMC0105,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22065,JMC0117,1,R,N,NA,2015-02-12,2017-10-25 11:30:08.987,Susan.Chivers,NA
22066,JMC0118,1,R,N,NA,2015-02-12,2017-10-25 11:30:08.987,Susan.Chivers,NA
22067,JMC0141,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22068,JMC0146,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22069,JMC0155,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22070,JMC0158,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22071,JMC0160,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22072,JMC0179,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22073,JMC0184,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22074,JMC0185,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22075,JMC0186,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22076,JMC0188,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22077,JMC0189,1,R,N,NA,2015-01-28,2017-10-25 11:30:08.987,Susan.Chivers,NA
22078,JMC0191,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22079,JMC0195,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22080,JMC0196,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22081,JMC0200,1,R,N,NA,2015-01-28,2017-10-25 11:30:08.987,Susan.Chivers,NA
22082,JMC0202,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22083,JMC0216,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22084,JMC0219,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22085,JMC0237,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22086,JMC0242,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22087,JMC0245,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22088,JMC0248,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22089,JMC0253,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22090,JMC0254,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22091,JMC0269,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22092,JMC0270,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22093,JMC0274,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22094,JMC0275,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22095,JMC0278,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22096,JMC0280,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22097,JMC0283,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22098,JMC0290,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22099,JMC0297,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22100,JMC0302,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22101,JMC0304,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22102,JMC0306,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22103,JMC0315,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22104,JMC0324,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22105,JMC0325,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22106,JMC0326,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22107,JMC0343,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22108,JMC0349,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22109,JMC0353,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22110,JMC0355,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22111,JMC0358,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22112,JMC0359,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22113,JMC0365,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22114,JMC0366,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22115,JMC0370,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22116,JMC0377,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22117,JMC0378,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22118,JMC0382,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22119,JMC0386,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22120,JMC0389,1,R,N,NA,2015-02-24,2017-10-25 11:30:37.323,Susan.Chivers,NA
22121,JMC0399,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22122,JMC0401,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22123,JMC0402,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22124,JMC0410,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22125,JMC0413,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22126,JMC0419,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22127,JMC0420,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22128,JMC0422,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22129,JMC0425,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22130,JMC0427,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22131,JMC0432,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22132,JMC0434,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22133,JMC0435,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22134,JMC0437,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22135,JMC0438,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22136,JMC0442,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22137,JMC0444,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22138,JMC0448,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22139,JMC0451,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22140,JMC0462,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22141,JMC0463,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22142,JMC0467,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22143,JMC0469,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22144,JMC0472,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22145,JMC0474,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22146,JMC0478,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22147,JMC0498,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22148,JMC0506,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22149,JMC0507,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22150,JMC0508,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22151,JMC0510,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22152,JMC0512,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22153,JMC0518,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22154,JMC0519,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22155,JMC0520,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22156,JMC0523,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22157,JMC0525,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22158,JMC0527,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22159,JMC0533,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22160,JMC0548,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22161,JMC0552,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22162,JMC0557,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22163,JMC0560,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22164,JMC0563,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22165,JMC0565,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22166,JMC0566,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22167,JMC0569,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22168,JMC0571,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22169,JMC0572,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22170,JMC0573,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22171,JMC0577,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22172,JMC0580,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22173,JMC0583,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22174,JMC0586,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22175,JMC0592,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22176,JMC0594,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22177,JMC0609,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22178,JMC0614,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22179,JMC0616,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22180,JMC0631,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22181,JMC0634,1,R,N,NA,2016-11-01,2017-10-25 11:30:08.987,Susan.Chivers,NA
22182,JMC0636,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22183,JMC0637,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22184,JMC0640,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22185,JMC0641,1,R,NA,NA,2024-09-30,2024-09-30 15:26:53.91,Keiko.Sherman,NA
22186,JMD0001,1,R,NA,NA,2019-07-09,2019-07-09 09:40:10.517,Kerri.Danil,NA
22187,JMD0003,1,R,NA,NA,2019-07-09,2019-07-09 09:40:12.63,Kerri.Danil,NA
22188,JMD0004,1,R,NA,NA,2019-07-09,2019-07-09 09:40:24.927,Kerri.Danil,NA
22189,JMD0005,1,R,NA,NA,2019-07-09,2019-07-09 09:41:01.13,Kerri.Danil,NA
22190,JMD0006,1,R,NA,NA,2019-07-09,2019-07-09 09:41:33.51,Kerri.Danil,NA
22191,JMG0037,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22192,JMG0061,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22193,JMG0072,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22194,JMO0005,1,R,NA,NA,2017-11-08,2017-11-08 10:34:17.923,Kerri.Danil,NA
22195,JMO0013,1,R,NA,NA,2017-11-08,2017-11-08 10:34:19.33,Kerri.Danil,NA
22196,JMO0017,1,R,NA,NA,2017-11-08,2017-11-08 10:34:20.683,Kerri.Danil,NA
22197,JMO0018,1,R,NA,NA,2017-11-08,2017-11-08 10:34:22.383,Kerri.Danil,NA
22198,JMO0019,1,R,NA,NA,2017-11-08,2017-11-08 10:34:23.343,Kerri.Danil,NA
22199,JMO0020,1,R,NA,NA,2017-11-08,2017-11-08 10:34:44.677,Kerri.Danil,NA
22200,JMO0022,1,R,NA,NA,2017-11-08,2017-11-08 10:34:47.023,Kerri.Danil,NA
22201,JMO0027,1,R,NA,NA,2017-11-08,2017-11-08 10:34:49.073,Kerri.Danil,NA
22202,JMO0028,1,R,NA,NA,2017-11-08,2017-11-08 10:34:51.467,Kerri.Danil,NA
22203,JMO0031,1,R,NA,NA,2017-11-08,2017-11-08 10:35:08.24,Kerri.Danil,NA
22204,JMP0003,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22205,JMP0005,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22206,JMP0007,1,R,NA,NA,2024-09-30,2024-09-30 15:27:11.433,Keiko.Sherman,NA
22207,JMR0002,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22208,JMR0026,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22209,JMR0027,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22210,JMR0031,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22211,JMR0038,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22212,JMR0040,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22213,JMR0041,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22214,JMR0042,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22215,JMR0050,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22216,JMR0051,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22217,JMR0055,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22218,JMR0063,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22219,JMR0065,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22220,JMR0066,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22221,JMR0077,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22222,JMR0079,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22223,JMR0080,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22224,JMR0081,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22225,JMR0082,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22226,JMR0085,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22227,JMR0093,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22228,JMR0094,1,R,N,NA,2015-06-26,2017-10-25 11:30:08.987,Susan.Chivers,NA
22229,JMR0095,1,R,N,NA,2015-06-26,2017-10-25 11:30:08.987,Susan.Chivers,NA
22230,JMR0096,1,R,N,NA,2015-06-26,2017-10-25 11:30:08.987,Susan.Chivers,NA
22231,JMR0099,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22232,JMR0101,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22233,JMR0102,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22234,JMS0006,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22236,JMS0008,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22237,JMS0013,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22238,JMS0017,1,R,N,NA,2016-09-22,2017-10-25 11:30:08.987,Susan.Chivers,NA
22239,JNB0036,1,R,Y,24,NA,2024-08-23 13:48:20.287,Keiko.Sherman,NA
22240,JOC0002,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22241,JOC0043,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22242,JOC0070,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22243,JOC0072,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22244,JOC0073,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22245,JOC0074,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22246,JOC0075,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22247,JOC0081,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22248,JOC0089,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22249,JOC0091,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22250,JOC0096,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22251,JOC0097,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22252,JOC0099,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22253,JOC0106,1,R,NA,NA,2024-09-30,2024-09-30 15:22:52.073,Keiko.Sherman,NA
22254,JOG0003,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22256,JOG0014,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22257,JOG0015,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22258,JOG0016,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22259,JOG0025,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22260,JOH0001,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22261,JOH0005,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22262,JOH0006,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22263,JOH0011,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22264,JOH0012,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22265,JOH0013,1,R,NA,NA,2024-09-24,2024-09-24 11:20:44.84,Keiko.Sherman,NA
22266,JOH0014,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22267,JOH0019,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22268,JOH0022,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22269,JOH0029,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22270,JOH0035,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22271,JOH0036,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22272,JOH0037,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22273,JOP0003,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22274,JOP0006,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22275,JOP0007,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22276,JOP0010,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22277,JOP0015,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22278,JOP0016,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22279,JOP0018,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
22280,JOP0025,1,R,NA,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
