Specimen,TH,JAR,JAR_PrevStorage,INVENTORIED,INVENTORY_DATE,CAVIAL,CALTEETH,DECALTEETH,DEVIALS,SECTIONS,VIALSTORE,SLIDESTORE,IMAGE,CurateDate,EditDate,EditUser,RecordCreationDate
WKK0018,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0019,12521,28,NA,NA,NA,2,O,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0020,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0021,5972,35,NA,NA,NA,NA,NA,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0022,NA,28,NA,NA,NA,2,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0023,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0024,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0025,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0026,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0027,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0028,NA,28,NA,NA,NA,2,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0029,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0030,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0031,12352,35,NA,NA,NA,2,N,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0032,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0033,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0034,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0041,NA,28,NA,NA,NA,2,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0042,5973,28,NA,NA,NA,NA,NA,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0043,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0044,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0045,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0046,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0047,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0048,12524,136,NA,NA,NA,3,O,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0049,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0050,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0051,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0052,12523,NA,NA,NA,NA,3,O,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0053,12522,78,NA,NA,NA,2,O,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0054,5974,126,NA,NA,NA,NA,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0055,5975,NA,NA,NA,NA,1,1,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0056,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0057,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0058,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0059,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0060,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0061,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0062,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0063,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0064,12525,NA,NA,NA,NA,2,M,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0065,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0066,NA,136,NA,NA,NA,3,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0079,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WKK0080,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0017,62,NA,NA,NA,NA,1,1,1,1,NA,C,Y,NA,NA,2017-11-29 15:49:37.4,Kerri.Danil,2017-09-21 14:08:38.7
WLE0018,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0019,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0020,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0021,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0022,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0023,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0024,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0025,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0026,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0027,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0028,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0029,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0031,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0032,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0033,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0034,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0035,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0036,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0037,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0038,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0039,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0040,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0041,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0042,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0043,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0044,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0045,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0046,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0047,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0048,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0049,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0050,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0051,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0052,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0053,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLE0054,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0001,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0002,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0003,12526,NA,NA,NA,NA,1,M,NA,NA,N,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0004,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0005,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0006,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0007,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0008,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0009,NA,81,NA,NA,NA,2,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0010,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0011,12070,80,NA,NA,2011-07-26,2,N,NA,1,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0012,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0013,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0014,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0015,6057,80,NA,NA,NA,NA,NA,1,1,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLP0016,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0006,12527,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0007,5976,NA,NA,NA,NA,1,8,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0008,5977,NA,NA,NA,NA,1,6,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0009,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0010,5978,NA,NA,NA,NA,1,1,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0011,5979,NA,NA,NA,NA,1,14,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0012,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0013,12528,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0014,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0015,NA,54,NA,NA,NA,2,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0016,5980,NA,NA,NA,2012-03-01,NA,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0017,NA,54,NA,NA,NA,2,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0018,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0019,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0020,NA,NA,NA,NA,NA,3,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WLS0021,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0001,5981,NA,NA,NA,2012-03-01,1,NA,NA,1,D,C,Y,NA,NA,2017-11-29 15:52:55.137,Kerri.Danil,2017-09-21 14:08:38.7
WMC0002,5982,NA,NA,NA,NA,1,2,NA,NA,NA,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0003,12548,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0004,12539,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0005,12533,NA,NA,NA,NA,NA,N,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0006,12949,NA,NA,NA,NA,2,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0008,NA,NA,NA,NA,NA,0,NA,NA,NA,N,C,Y,NA,NA,2017-11-29 15:49:38.21,Kerri.Danil,2017-09-21 14:08:38.7
WMC0009,12532,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0010,5983,NA,NA,NA,2012-03-01,NA,NA,NA,3,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0012,5984,NA,NA,NA,2012-03-01,NA,NA,NA,2,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0013,5985,NA,NA,NA,NA,NA,NA,NA,2,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0014,5986,NA,NA,NA,NA,1,4,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0015,12537,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0016,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0017,5987,NA,NA,NA,NA,1,7,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0018,5988,NA,NA,NA,NA,1,4,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0019,5989,NA,NA,NA,NA,1,7,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0020,NA,NA,NA,NA,NA,1,M,NA,NA,N,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0021,12549,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0022,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0023,12968,NA,NA,NA,NA,3,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0024,12543,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0025,12541,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0026,5990,NA,NA,NA,2012-03-01,NA,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0027,12529,NA,NA,NA,NA,2,M,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0028,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0029,12545,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0030,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0031,12540,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0032,12530,NA,NA,NA,NA,2,M,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0033,12531,78,NA,NA,NA,2,O,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0034,12544,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0035,12542,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0036,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0037,12547,NA,NA,NA,NA,1,M,NA,NA,N,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0038,12535,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0039,12534,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0040,5991,NA,NA,NA,2012-03-01,NA,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0041,12538,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0042,12546,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0043,5992,NA,NA,NA,NA,NA,NA,NA,2,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0044,5993,NA,NA,NA,NA,1,4,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0045,12536,NA,NA,NA,NA,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0046,12970,NA,NA,NA,NA,2,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMC0047,NA,78,NA,NA,NA,3,N,NA,NA,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0001,15341,346,NA,NA,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0010,15342,NA,NA,NA,2013-08-29,1,1,NA,NA,NA,C,NA,NA,NA,2017-11-29 15:49:59.72,Kerri.Danil,2017-09-21 14:08:38.7
WMF0013,15343,351,NA,1,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0016,14195,NA,NA,NA,2013-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0018,15344,350,NA,NA,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0019,15345,351,NA,1,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0020,15346,351,NA,1,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0024,15347,351,NA,1,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0037,15348,351,NA,1,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMF0038,15349,351,NA,1,2013-08-29,1,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMO0001,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMO0002,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMO0003,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMO0004,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMO0005,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
WMO0006,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
