ID,Specimen,Age,IsAnalysisQuality,EstimationMethod,AgeReader1,ReaderID1,AgeReader2,ReaderID2,AgeReader3,ReaderID3,AgeReader4,ReaderID4,EditDate,EditUser,RecordCreationDate
4122,GMT0126,12.5,Y,NA,12.5,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4123,GMW0052,13.1666666666667,Y,Mean                ,12.6666666666667,24,13.6666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4124,GMW0053,1.04166666666667,Y,Mean                ,1.16666666666667,24,0.916666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4125,GMW0054,0.625,Y,Mean                ,0.75,24,0.5,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4126,GRE0010,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:07:05.497
4127,GRE0011,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:09:37.7
4128,GRH0080,1,Y,NA,1,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.847
4129,GRH0081,1,Y,NA,1,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.847
4130,GRH0082,2,Y,NA,2,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.847
4131,GRH0083,2.9,Y,NA,2.9,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.85
4132,GRH0106,2.6,Y,NA,2.6,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.85
4133,GRH0143,26,Y,Mean                ,26,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4134,GRH0190,21,Y,Mean                ,21,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4135,GRH0197,26.2,y,Mean                ,32,19,20.3,24,NA,NA,NA,NA,2016-12-28 15:11:19.43,Kerri.Danil,2016-12-28 15:11:19.43
4136,GRP0020,2.16666666666667,Y,Mean                ,2,20,2.33333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4137,GRP0021,3.16666666666667,Y,Mean                ,3.33333333333333,20,3,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4138,GRP0022,2,Y,Mean                ,2,20,2,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4139,GRW0001,11.8333333333333,Y,Mean                ,10,20,13.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4140,GRW0002,0.666666666666667,Y,Mean                ,0.5,20,0.833333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4141,GRW0004,2.41666666666667,Y,Mean                ,2.83333333333333,20,2,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4142,GSD0002,30,Y,Mean                ,NA,6,NA,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4143,GSD0003,17.5,Y,Mean                ,18,6,17,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4144,GSD0004,15,Y,Mean                ,15,6,15,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4145,GSD0007,16.5,Y,Mean                ,17,6,16,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4146,GSD0010,19,Y,Mean                ,20,6,18,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4147,GSD0012,9.5,Y,Mean                ,10,6,9,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4148,GSD0013,4.9,Y,Mean                ,5,6,4.8,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4149,GSD0014,23.5,Y,Mean                ,26,6,21,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4150,GSD0016,14.5,Y,Mean                ,16,6,13,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4151,GSD0022,22,Y,Mean                ,22,6,22,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4152,GSD0023,14,Y,Mean                ,13,6,15,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4153,GSD0024,16,Y,Mean                ,18.5,6,13.5,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4154,GSD0025,15,Y,Mean                ,18,6,12,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4155,GSD0026,19.5,Y,Mean                ,24,6,15,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4156,GSD0030,11,Y,Mean                ,11,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4157,GSD0032,13.5,Y,Mean                ,14,6,13,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4158,GSD0046,0.5,Y,Mean                ,0.5,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4159,GSD0050,0.5,Y,NA,0.5,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:09:37.7
4160,GSS0002,1.1,Y,Mean                ,1.2,6,1,9,1,9,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4161,GSV0001,22.8333333333333,Y,Mean                ,25.6666666666667,24,20,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4162,GSV0002,8.5,Y,Mean                ,7.33333333333333,24,9.66666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4163,GSV0003,0.092,Y,Mean                ,0.1,24,0.083,19,NA,NA,NA,NA,2016-11-09 14:23:32.347,Kerri.Danil,2014-05-15
4164,GSV0005,24,Y,Pooled Mean         ,26.3333333333333,24,21.6666666666667,19,NA,NA,NA,NA,2016-11-09 14:37:11.173,Kerri.Danil,2016-11-09 14:32:29.337
4165,GSV0006,1.49999998,Y,Pooled Mean         ,1.56666664266667,24,1.43333331733333,19,NA,NA,NA,NA,2016-11-09 14:37:10.773,Kerri.Danil,2016-11-09 14:32:29.34
4166,GXD0001,12,Y,Mean                ,12,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4167,GXD0006,5,Y,Mean                ,5,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4168,GXD0026,1,Y,NA,1,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.85
4169,HDM0001,11.42,Y,Mean: ReaderID_1 & 2,10.83,6,12,18,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4170,HDM0002,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4171,HDM0003,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4172,HDM0004,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4173,HDM0005,16,Y,Mean: ReaderID_1    ,16,6,9.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4174,HDM0006,9,Y,Mean                ,9,6,9,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4175,HDM0007,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4176,HDM0008,13,Y,Mean: ReaderID_1    ,13,6,9.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4177,HDM0010,5.6,Y,NA,5.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4178,HDM0011,21,Y,Mean: ReaderID_1    ,21,6,8.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4179,HDM0012,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4180,HDM0013,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4181,HDM0014,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4182,HDM0015,9.6,Y,NA,9.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4183,HDM0016,5,Y,Mean: ReaderID_1    ,5,6,5.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4184,HDM0017,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4185,HDM0018,4,Y,Mean: ReaderID_1    ,4,6,4.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4186,HDM0019,9,Y,Mean: ReaderID_1    ,9,6,6.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4187,HDM0020,20,Y,Mean: ReaderID_1    ,20,6,9.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4188,HDM0021,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4189,HDM0022,15,Y,Mean: ReaderID_1    ,15,6,9.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4190,HDM0023,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4191,HDM0024,34,Y,Mean: ReaderID_1    ,34,6,9.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4192,HDM0025,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4193,HDM0026,18.7,Y,NA,18.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4194,HDM0027,15,Y,Mean: ReaderID_1    ,15,6,6.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4195,HDM0031,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4196,HDM0032,9.75,Y,Mean: ReaderID_1 & 2,9.5,6,10,9,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4197,HDM0033,3.7,Y,NA,3.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4198,HDM0034,1.6,Y,Mean: ReaderID_1 & 2,1.5,6,1.7,9,12.1,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4199,HDM0035,1.5,Y,Mean                ,1.5,6,1.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4200,HDM0036,9.25,Y,Mean                ,7.5,6,11,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4201,HDM0039,4.5,Y,Mean: ReaderID_1    ,4.5,6,6.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4202,HDM0040,26,Y,Mean: ReaderID_1    ,26,6,9.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4203,HDM0041,7.5,Y,Mean: ReaderID_1 & 2,7,6,8,9,5.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4204,HDM0042,9.6,Y,NA,9.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4205,HDM0043,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4206,HDM0044,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4207,HDM0045,10.7,Y,NA,10.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4208,HDM0049,14,Y,Mean: ReaderID_1    ,14,6,8.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4209,HDM0050,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4210,HDM0051,5.6,Y,NA,5.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4211,HDM0052,1,Y,NA,1,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.067
4212,HDM0053,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4213,HDM0054,14.5,Y,Mean: ReaderID_1 & 2,15,6,14,9,9.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4214,HDM0055,10,Y,Mean: ReaderID_1 & 2,10,6,10,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4215,HDM0056,25,Y,Mean: ReaderID_1    ,25,6,9.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4216,HDM0057,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4217,HDM0058,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4218,HDM0059,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4219,HDM0061,15,Y,Mean: ReaderID_1    ,15,6,8.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4220,HDM0062,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4221,HDM0063,15,Y,Mean: ReaderID_1    ,15,6,7.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4222,HDM0064,13.5,Y,Mean                ,12,6,15,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4223,HDM0065,1.25,Y,NA,1.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.067
4224,HDM0066,5,Y,Mean: ReaderID_1    ,5,6,5.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4225,HDM0067,6.8,Y,NA,6.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4226,HDM0071,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4227,HDM0072,14,Y,Mean: ReaderID_1    ,14,6,8.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4228,HDM0073,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4229,HDM0074,10.8,Y,NA,10.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4230,HDM0075,2,Y,NA,2,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.067
4231,HDM0076,16.5,Y,Mean                ,18,6,15,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4232,HDM0078,10.25,Y,Mean: ReaderID_1 & 2,10,6,10.5,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4233,HDM0079,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4234,HDM0080,4.6,Y,Mean                ,4.7,6,4.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4235,HDM0081,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4236,HDM0082,0.05,Y,Mean                ,0.1,6,0,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4237,HDM0083,1.1,Y,Mean                ,1.2,6,1,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4238,HDM0084,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4239,HDM0085,15.25,Y,Mean: ReaderID_1 & 2,15,6,15.5,9,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4240,HDM0086,13.75,Y,Mean                ,14,6,13.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4241,HDM0087,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4242,HDM0088,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4243,HDM0089,25,Y,Mean: ReaderID_1    ,25,6,10.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4244,HDM0090,12.75,Y,Mean                ,13,6,12.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4245,HDM0091,5.8,Y,NA,5.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4246,HDM0093,2.2,Y,Mean: ReaderID_1 & 2,2.1,6,2.3,9,3.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4247,HDM0094,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4248,HDM0095,3.9,Y,Mean: ReaderID_1 & 2,3.8,6,4,9,5.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4249,HDM0096,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4250,HDM0097,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4251,HDM0098,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4252,HDM0099,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4253,HDM0100,27,Y,Mean: ReaderID_1    ,27,6,5.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4254,HDM0103,2.4,Y,NA,2.4,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4255,HDM0105,14.7,Y,NA,14.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4256,HDM0106,12,Y,Mean: ReaderID_1    ,12,6,9.5,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4257,HDM0107,2.5,Y,Mean: ReaderID_1 & 2,2.5,6,2.5,9,3.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4258,HDM0109,22,Y,Mean: ReaderID_1    ,22,6,11.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4259,HDM0110,20,Y,Mean: ReaderID_1    ,20,6,11.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4260,HDM0111,24,Y,Mean: ReaderID_1    ,24,6,9.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4261,HDM0112,1.25,Y,NA,1.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.067
4262,HDM0113,8,Y,Mean: ReaderID_1    ,8,6,5.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4263,HDM0115,16,Y,Mean: ReaderID_1    ,16,6,9.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4264,HDM0117,3.5,Y,NA,3.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4265,HDM0118,24,Y,Mean: ReaderID_1    ,24,6,9,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4266,HDM0119,12,Y,Mean: ReaderID_1    ,12,6,13.9,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4267,HDM0120,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4268,HDM0121,3.5,Y,NA,3.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4269,HDM0122,16,Y,Mean: ReaderID_1    ,16,6,6.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4270,HDM0123,7,Y,Mean: ReaderID_1    ,7,6,7.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4271,HDM0124,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4272,HDM0125,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4273,HDM0126,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4274,HDM0127,33,Y,Mean: ReaderID_1    ,33,6,7.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4275,HDM0128,16,Y,Mean: ReaderID_1    ,16,6,9.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4276,HDM0129,12.8,Y,NA,12.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4277,HDM0130,13.7,Y,NA,13.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4278,HDM0131,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4279,HDM0134,23,Y,Mean                ,23,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4280,HDM0135,10,Y,Mean: ReaderID_1    ,10,6,7.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4281,HDM0136,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4282,HDM0137,8.6,Y,NA,8.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4283,HDM0139,6.5,Y,Mean                ,7,6,6,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4284,HDM0140,8,Y,Mean: ReaderID_1 & 2,8,6,8,9,7.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4285,HDM0141,13.1,Y,NA,13.1,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4286,HDM0142,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4287,HDM0144,12.6,Y,Mean                ,13,6,12.2,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4288,HDM0145,7,Y,Mean: ReaderID_1    ,7,6,6.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4289,HDM0146,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4290,HDM0147,16,Y,Mean: ReaderID_1    ,16,6,7.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4291,HDM0148,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4292,HDM0149,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4293,HDM0150,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4294,HDM0151,19,Y,Mean: ReaderID_1    ,19,6,7.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4295,HDM0152,27,Y,Mean: ReaderID_1    ,27,6,8.7,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4296,HDM0153,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4297,HDM0154,8.5,Y,Mean: ReaderID_1 & 2,10,6,7,9,6.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4298,HDM0156,8,Y,Mean: ReaderID_1 & 2,7,6,9,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4299,HDM0157,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4300,HDM0161,11.75,Y,Mean: ReaderID_1 & 2,10,6,13.5,9,5.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
